Product ID,Date,Location,On Hand Qty,Unit Cost,On Hand Value
Product 39,6/4/2014,Whse 4,252,34.15,8605.8
Product 39,6/4/2014,Whse 5,108,34.15,3688.2
Product 39,6/4/2014,Whse 7,0,34.15,0
Product 39,6/4/2014,Whse 8,72,34.15,2458.8
Product 39,6/5/2014,Whse 1,0,34.15,0
Product 39,6/5/2014,Whse 2,0,34.15,0
Product 39,6/5/2014,Whse 3,0,34.15,0
Product 39,6/5/2014,Whse 4,120,34.15,4098
Product 39,6/5/2014,Whse 5,108,34.15,3688.2
Product 39,6/5/2014,Whse 7,0,34.15,0
Product 39,6/5/2014,Whse 8,72,34.15,2458.8
Product 39,6/6/2014,Whse 1,0,34.15,0
Product 39,6/6/2014,Whse 2,0,34.15,0
Product 39,6/6/2014,Whse 3,0,34.15,0
Product 39,6/6/2014,Whse 4,120,34.15,4098
Product 39,6/6/2014,Whse 5,108,34.15,3688.2
Product 39,6/6/2014,Whse 7,0,34.15,0
Product 39,6/6/2014,Whse 8,72,34.15,2458.8
Product 39,6/9/2014,Whse 1,0,34.15,0
Product 39,6/9/2014,Whse 2,0,34.15,0
Product 39,6/9/2014,Whse 3,0,34.15,0
Product 39,6/9/2014,Whse 4,72,34.15,2458.8
Product 39,6/9/2014,Whse 5,108,34.15,3688.2
Product 39,6/9/2014,Whse 7,0,34.15,0
Product 39,6/9/2014,Whse 8,72,34.15,2458.8
Product 39,6/10/2014,Whse 1,0,34.15,0
Product 39,6/10/2014,Whse 2,0,34.15,0
Product 39,6/10/2014,Whse 3,0,34.15,0
Product 39,6/10/2014,Whse 4,72,34.15,2458.8
Product 39,6/10/2014,Whse 5,108,34.15,3688.2
Product 39,6/10/2014,Whse 7,0,34.15,0
Product 39,6/10/2014,Whse 8,72,34.15,2458.8
Product 39,6/11/2014,Whse 1,0,34.15,0
Product 39,6/11/2014,Whse 2,0,34.15,0
Product 39,6/11/2014,Whse 3,0,34.15,0
Product 39,6/11/2014,Whse 4,72,34.15,2458.8
Product 39,6/11/2014,Whse 5,108,34.15,3688.2
Product 39,6/11/2014,Whse 7,0,34.15,0
Product 39,6/11/2014,Whse 8,72,34.15,2458.8
Product 39,6/12/2014,Whse 1,0,34.15,0
Product 39,6/12/2014,Whse 2,0,34.15,0
Product 39,6/12/2014,Whse 3,0,34.15,0
Product 39,6/12/2014,Whse 4,72,34.15,2458.8
Product 39,6/12/2014,Whse 5,108,34.15,3688.2
Product 39,6/12/2014,Whse 7,0,34.15,0
Product 39,6/12/2014,Whse 8,72,34.15,2458.8
Product 39,6/13/2014,Whse 1,0,34.15,0
Product 39,6/13/2014,Whse 2,0,34.15,0
Product 39,6/13/2014,Whse 3,0,34.15,0
Product 39,6/13/2014,Whse 4,72,34.15,2458.8
Product 39,6/13/2014,Whse 5,108,34.15,3688.2
Product 39,6/13/2014,Whse 7,0,34.15,0
Product 39,6/13/2014,Whse 8,72,34.15,2458.8
Product 39,6/16/2014,Whse 1,0,34.15,0
Product 39,6/16/2014,Whse 2,0,34.15,0
Product 39,6/16/2014,Whse 3,0,34.15,0
Product 39,6/16/2014,Whse 4,72,34.15,2458.8
Product 39,6/16/2014,Whse 5,108,34.15,3688.2
Product 39,6/16/2014,Whse 7,0,34.15,0
Product 39,6/16/2014,Whse 8,66,34.15,2253.9
Product 39,6/17/2014,Whse 1,0,34.15,0
Product 39,6/17/2014,Whse 2,0,34.15,0
Product 39,6/17/2014,Whse 3,0,34.15,0
Product 39,6/17/2014,Whse 4,72,34.15,2458.8
Product 39,6/17/2014,Whse 5,108,34.15,3688.2
Product 39,6/17/2014,Whse 7,0,34.15,0
Product 39,6/17/2014,Whse 8,66,34.15,2253.9
Product 39,6/18/2014,Whse 1,0,34.15,0
Product 39,6/18/2014,Whse 2,0,34.15,0
Product 39,6/18/2014,Whse 3,0,34.15,0
Product 39,6/18/2014,Whse 4,348,34.15,11884.2
Product 39,6/18/2014,Whse 5,108,34.15,3688.2
Product 39,6/18/2014,Whse 7,0,34.15,0
Product 39,6/18/2014,Whse 8,66,34.15,2253.9
Product 39,6/19/2014,Whse 1,0,34.15,0
Product 39,6/19/2014,Whse 2,0,34.15,0
Product 39,6/19/2014,Whse 3,0,34.15,0
Product 39,6/19/2014,Whse 4,348,34.15,11884.2
Product 39,6/19/2014,Whse 5,108,34.15,3688.2
Product 39,6/19/2014,Whse 7,0,34.15,0
Product 39,6/19/2014,Whse 8,66,34.15,2253.9
Product 39,6/20/2014,Whse 1,0,34.15,0
Product 39,6/20/2014,Whse 2,0,34.15,0
Product 39,6/20/2014,Whse 3,0,34.15,0
Product 39,6/20/2014,Whse 4,324,34.15,11064.6
Product 39,6/20/2014,Whse 5,108,34.15,3688.2
Product 39,6/20/2014,Whse 7,0,34.15,0
Product 39,6/20/2014,Whse 8,66,34.15,2253.9
Product 39,6/23/2014,Whse 1,0,34.15,0
Product 39,6/23/2014,Whse 2,0,34.15,0
Product 39,6/23/2014,Whse 3,0,34.15,0
Product 39,6/23/2014,Whse 4,324,34.15,11064.6
Product 39,6/23/2014,Whse 5,108,34.15,3688.2
Product 39,6/23/2014,Whse 7,0,34.15,0
Product 39,6/23/2014,Whse 8,60,34.15,2049
Product 39,6/24/2014,Whse 1,0,34.15,0
Product 39,6/24/2014,Whse 2,0,34.15,0
Product 39,6/24/2014,Whse 3,0,34.15,0
Product 39,6/24/2014,Whse 4,324,34.15,11064.6
Product 39,6/24/2014,Whse 5,108,34.15,3688.2
Product 39,6/24/2014,Whse 7,0,34.15,0
Product 39,6/24/2014,Whse 8,60,34.15,2049
Product 39,6/25/2014,Whse 1,0,34.15,0
Product 39,6/25/2014,Whse 2,0,34.15,0
Product 39,6/25/2014,Whse 3,0,34.15,0
Product 39,6/25/2014,Whse 4,306,34.15,10449.9
Product 39,6/25/2014,Whse 5,108,34.15,3688.2
Product 39,6/25/2014,Whse 7,0,34.15,0
Product 39,6/25/2014,Whse 8,60,34.15,2049
Product 39,6/26/2014,Whse 1,0,34.15,0
Product 39,6/26/2014,Whse 2,0,34.15,0
Product 39,6/26/2014,Whse 3,0,34.15,0
Product 39,6/26/2014,Whse 4,288,34.15,9835.2
Product 39,6/26/2014,Whse 5,108,34.15,3688.2
Product 39,6/26/2014,Whse 7,0,34.15,0
Product 39,6/26/2014,Whse 8,60,34.15,2049
Product 39,6/27/2014,Whse 1,0,34.15,0
Product 39,6/27/2014,Whse 2,0,34.15,0
Product 39,6/27/2014,Whse 3,0,34.15,0
Product 39,6/27/2014,Whse 4,288,34.15,9835.2
Product 39,6/27/2014,Whse 5,108,34.15,3688.2
Product 39,6/27/2014,Whse 7,0,34.15,0
Product 39,6/27/2014,Whse 8,60,34.15,2049
Product 39,6/30/2014,Whse 1,0,34.15,0
Product 39,6/30/2014,Whse 2,0,34.15,0
Product 39,6/30/2014,Whse 3,0,34.15,0
Product 39,6/30/2014,Whse 4,288,34.15,9835.2
Product 39,6/30/2014,Whse 5,108,34.15,3688.2
Product 39,6/30/2014,Whse 7,0,34.15,0
Product 39,6/30/2014,Whse 8,60,34.15,2049
Product 36,6/2/2014,Whse 1,0,34.15,0
Product 36,6/2/2014,Whse 2,0,34.15,0
Product 36,6/2/2014,Whse 3,0,34.15,0
Product 36,6/2/2014,Whse 4,534,34.15,18236.1
Product 36,6/2/2014,Whse 5,108,34.15,3688.2
Product 36,6/2/2014,Whse 7,0,34.15,0
Product 36,6/2/2014,Whse 8,2802,34.15,95688.3
Product 36,6/4/2014,Whse 1,0,34.15,0
Product 36,6/4/2014,Whse 2,0,34.15,0
Product 36,6/4/2014,Whse 3,0,34.15,0
Product 36,6/4/2014,Whse 4,534,34.15,18236.1
Product 36,6/4/2014,Whse 5,108,34.15,3688.2
Product 36,6/4/2014,Whse 7,0,34.15,0
Product 36,6/4/2014,Whse 8,2802,34.15,95688.3
Product 36,6/5/2014,Whse 1,0,34.15,0
Product 36,6/5/2014,Whse 2,0,34.15,0
Product 36,6/5/2014,Whse 3,0,34.15,0
Product 36,6/5/2014,Whse 4,378,34.15,12908.7
Product 36,6/5/2014,Whse 5,108,34.15,3688.2
Product 36,6/5/2014,Whse 7,0,34.15,0
Product 36,6/5/2014,Whse 8,2772,34.15,94663.8
Product 36,6/6/2014,Whse 1,0,34.15,0
Product 36,6/6/2014,Whse 2,0,34.15,0
Product 36,6/6/2014,Whse 3,0,34.15,0
Product 36,6/6/2014,Whse 4,330,34.15,11269.5
Product 36,6/6/2014,Whse 5,108,34.15,3688.2
Product 36,6/6/2014,Whse 7,0,34.15,0
Product 36,6/6/2014,Whse 8,2772,34.15,94663.8
Product 36,6/9/2014,Whse 1,0,34.15,0
Product 36,6/9/2014,Whse 2,0,34.15,0
Product 36,6/9/2014,Whse 3,0,34.15,0
Product 36,6/9/2014,Whse 4,330,34.15,11269.5
Product 36,6/9/2014,Whse 5,108,34.15,3688.2
Product 36,6/9/2014,Whse 7,0,34.15,0
Product 36,6/9/2014,Whse 8,2772,34.15,94663.8
Product 36,6/10/2014,Whse 1,0,34.15,0
Product 36,6/10/2014,Whse 2,0,34.15,0
Product 36,6/10/2014,Whse 3,0,34.15,0
Product 36,6/10/2014,Whse 4,330,34.15,11269.5
Product 36,6/10/2014,Whse 5,108,34.15,3688.2
Product 36,6/10/2014,Whse 7,0,34.15,0
Product 36,6/10/2014,Whse 8,2772,34.15,94663.8
Product 36,6/11/2014,Whse 1,0,34.15,0
Product 36,6/11/2014,Whse 2,0,34.15,0
Product 36,6/11/2014,Whse 3,0,34.15,0
Product 36,6/11/2014,Whse 4,318,34.15,10859.7
Product 36,6/11/2014,Whse 5,108,34.15,3688.2
Product 36,6/11/2014,Whse 7,0,34.15,0
Product 36,6/11/2014,Whse 8,2772,34.15,94663.8
Product 36,6/12/2014,Whse 1,0,34.15,0
Product 36,6/12/2014,Whse 2,0,34.15,0
Product 36,6/12/2014,Whse 3,0,34.15,0
Product 36,6/12/2014,Whse 4,300,34.15,10245
Product 36,6/12/2014,Whse 5,108,34.15,3688.2
Product 36,6/12/2014,Whse 7,0,34.15,0
Product 36,6/12/2014,Whse 8,2292,34.15,78271.8
Product 36,6/13/2014,Whse 1,0,34.15,0
Product 36,6/13/2014,Whse 2,0,34.15,0
Product 36,6/13/2014,Whse 3,0,34.15,0
Product 36,6/13/2014,Whse 4,294,34.15,10040.1
Product 36,6/13/2014,Whse 5,108,34.15,3688.2
Product 36,6/13/2014,Whse 7,0,34.15,0
Product 36,6/13/2014,Whse 8,2292,34.15,78271.8
Product 36,6/16/2014,Whse 1,0,34.15,0
Product 36,6/16/2014,Whse 2,0,34.15,0
Product 36,6/16/2014,Whse 3,0,34.15,0
Product 36,6/16/2014,Whse 4,288,34.15,9835.2
Product 36,6/16/2014,Whse 5,108,34.15,3688.2
Product 36,6/16/2014,Whse 7,0,34.15,0
Product 36,6/16/2014,Whse 8,2286,34.15,78066.9
Product 36,6/17/2014,Whse 1,0,34.15,0
Product 36,6/17/2014,Whse 2,0,34.15,0
Product 36,6/17/2014,Whse 3,0,34.15,0
Product 36,6/17/2014,Whse 4,288,34.15,9835.2
Product 36,6/17/2014,Whse 5,108,34.15,3688.2
Product 36,6/17/2014,Whse 7,0,34.15,0
Product 36,6/17/2014,Whse 8,2286,34.15,78066.9
Product 36,6/18/2014,Whse 1,0,34.15,0
Product 36,6/18/2014,Whse 2,0,34.15,0
Product 36,6/18/2014,Whse 3,0,34.15,0
Product 36,6/18/2014,Whse 4,276,34.15,9425.4
Product 36,6/18/2014,Whse 5,108,34.15,3688.2
Product 36,6/18/2014,Whse 7,0,34.15,0
Product 36,6/18/2014,Whse 8,2262,34.15,77247.3
Product 36,6/19/2014,Whse 1,0,34.15,0
Product 36,6/19/2014,Whse 2,0,34.15,0
Product 36,6/19/2014,Whse 3,0,34.15,0
Product 36,6/19/2014,Whse 4,144,34.15,4917.6
Product 36,6/19/2014,Whse 5,108,34.15,3688.2
Product 36,6/19/2014,Whse 7,0,34.15,0
Product 36,6/19/2014,Whse 8,2262,34.15,77247.3
Product 36,6/20/2014,Whse 1,0,34.15,0
Product 36,6/20/2014,Whse 2,0,34.15,0
Product 36,6/20/2014,Whse 3,0,34.15,0
Product 36,6/20/2014,Whse 4,132,34.15,4507.8
Product 36,6/20/2014,Whse 5,108,34.15,3688.2
Product 36,6/20/2014,Whse 7,0,34.15,0
Product 36,6/20/2014,Whse 8,2244,34.15,76632.6
Product 36,6/23/2014,Whse 1,0,34.15,0
Product 36,6/23/2014,Whse 2,0,34.15,0
Product 36,6/23/2014,Whse 3,0,34.15,0
Product 36,6/23/2014,Whse 4,132,34.15,4507.8
Product 36,6/23/2014,Whse 5,108,34.15,3688.2
Product 36,6/23/2014,Whse 7,0,34.15,0
Product 36,6/23/2014,Whse 8,2238,34.15,76427.7
Product 36,6/24/2014,Whse 1,0,34.15,0
Product 36,6/24/2014,Whse 2,0,34.15,0
Product 36,6/24/2014,Whse 3,0,34.15,0
Product 36,6/24/2014,Whse 4,120,34.15,4098
Product 36,6/24/2014,Whse 5,108,34.15,3688.2
Product 36,6/24/2014,Whse 7,0,34.15,0
Product 36,6/24/2014,Whse 8,2220,34.15,75813
Product 36,6/25/2014,Whse 1,0,34.15,0
Product 36,6/25/2014,Whse 2,0,34.15,0
Product 36,6/25/2014,Whse 3,0,34.15,0
Product 36,6/25/2014,Whse 4,120,34.15,4098
Product 36,6/25/2014,Whse 5,108,34.15,3688.2
Product 36,6/25/2014,Whse 7,0,34.15,0
Product 36,6/25/2014,Whse 8,2220,34.15,75813
Product 36,6/26/2014,Whse 1,0,34.15,0
Product 36,6/26/2014,Whse 2,0,34.15,0
Product 36,6/26/2014,Whse 3,0,34.15,0
Product 36,6/26/2014,Whse 4,72,34.15,2458.8
Product 36,6/26/2014,Whse 5,108,34.15,3688.2
Product 36,6/26/2014,Whse 7,0,34.15,0
Product 36,6/26/2014,Whse 8,2148,34.15,73354.2
Product 36,6/27/2014,Whse 1,0,34.15,0
Product 36,6/27/2014,Whse 2,0,34.15,0
Product 36,6/27/2014,Whse 3,0,34.15,0
Product 36,6/27/2014,Whse 4,72,34.15,2458.8
Product 36,6/27/2014,Whse 5,108,34.15,3688.2
Product 36,6/27/2014,Whse 7,0,34.15,0
Product 36,6/27/2014,Whse 8,2136,34.15,72944.4
Product 36,6/30/2014,Whse 1,0,34.15,0
Product 36,6/30/2014,Whse 2,0,34.15,0
Product 36,6/30/2014,Whse 3,0,34.15,0
Product 36,6/30/2014,Whse 4,66,34.15,2253.9
Product 36,6/30/2014,Whse 5,108,34.15,3688.2
Product 36,6/30/2014,Whse 7,0,34.15,0
Product 36,6/30/2014,Whse 8,2130,34.15,72739.5
Product 42,6/2/2014,Whse 1,0,34.15,0
Product 42,6/2/2014,Whse 2,0,34.15,0
Product 42,6/2/2014,Whse 3,0,34.15,0
Product 42,6/2/2014,Whse 4,420,34.15,14343
Product 42,6/2/2014,Whse 5,360,34.15,12294
Product 42,6/2/2014,Whse 7,0,34.15,0
Product 42,6/2/2014,Whse 8,3852,34.15,131545.8
Product 42,6/4/2014,Whse 1,0,34.15,0
Product 42,6/4/2014,Whse 2,0,34.15,0
Product 42,6/4/2014,Whse 3,0,34.15,0
Product 42,6/4/2014,Whse 4,420,34.15,14343
Product 42,6/4/2014,Whse 5,360,34.15,12294
Product 42,6/4/2014,Whse 7,0,34.15,0
Product 42,6/4/2014,Whse 8,3852,34.15,131545.8
Product 42,6/5/2014,Whse 1,0,34.15,0
Product 42,6/5/2014,Whse 2,0,34.15,0
Product 42,6/5/2014,Whse 3,0,34.15,0
Product 42,6/5/2014,Whse 4,372,34.15,12703.8
Product 42,6/5/2014,Whse 5,360,34.15,12294
Product 42,6/5/2014,Whse 7,0,34.15,0
Product 42,6/5/2014,Whse 8,3828,34.15,130726.2
Product 42,6/6/2014,Whse 1,0,34.15,0
Product 42,6/6/2014,Whse 2,0,34.15,0
Product 42,6/6/2014,Whse 3,0,34.15,0
Product 42,6/6/2014,Whse 4,396,34.15,13523.4
Product 42,6/6/2014,Whse 5,360,34.15,12294
Product 42,6/6/2014,Whse 7,0,34.15,0
Product 42,6/6/2014,Whse 8,3828,34.15,130726.2
Product 42,6/9/2014,Whse 1,0,34.15,0
Product 42,6/9/2014,Whse 2,0,34.15,0
Product 42,6/9/2014,Whse 3,0,34.15,0
Product 42,6/9/2014,Whse 4,366,34.15,12498.9
Product 42,6/9/2014,Whse 5,360,34.15,12294
Product 42,6/9/2014,Whse 7,0,34.15,0
Product 42,6/9/2014,Whse 8,3828,34.15,130726.2
Product 42,6/10/2014,Whse 1,0,34.15,0
Product 42,6/10/2014,Whse 2,0,34.15,0
Product 42,6/10/2014,Whse 3,0,34.15,0
Product 42,6/10/2014,Whse 4,366,34.15,12498.9
Product 42,6/10/2014,Whse 5,360,34.15,12294
Product 42,6/10/2014,Whse 7,0,34.15,0
Product 42,6/10/2014,Whse 8,3780,34.15,129087
Product 42,6/11/2014,Whse 1,0,34.15,0
Product 42,6/11/2014,Whse 2,0,34.15,0
Product 42,6/11/2014,Whse 3,0,34.15,0
Product 42,6/11/2014,Whse 4,366,34.15,12498.9
Product 42,6/11/2014,Whse 5,360,34.15,12294
Product 42,6/11/2014,Whse 7,0,34.15,0
Product 42,6/11/2014,Whse 8,3780,34.15,129087
Product 42,6/12/2014,Whse 1,0,34.15,0
Product 42,6/12/2014,Whse 2,0,34.15,0
Product 42,6/12/2014,Whse 3,0,34.15,0
Product 42,6/12/2014,Whse 4,366,34.15,12498.9
Product 42,6/12/2014,Whse 5,360,34.15,12294
Product 42,6/12/2014,Whse 7,0,34.15,0
Product 42,6/12/2014,Whse 8,3420,34.15,116793
Product 42,6/13/2014,Whse 1,0,34.15,0
Product 42,6/13/2014,Whse 2,0,34.15,0
Product 42,6/13/2014,Whse 3,0,34.15,0
Product 42,6/13/2014,Whse 4,366,34.15,12498.9
Product 42,6/13/2014,Whse 5,360,34.15,12294
Product 42,6/13/2014,Whse 7,0,34.15,0
Product 42,6/13/2014,Whse 8,3420,34.15,116793
Product 42,6/16/2014,Whse 1,0,34.15,0
Product 42,6/16/2014,Whse 2,0,34.15,0
Product 42,6/16/2014,Whse 3,0,34.15,0
Product 42,6/16/2014,Whse 4,366,34.15,12498.9
Product 42,6/16/2014,Whse 5,360,34.15,12294
Product 42,6/16/2014,Whse 7,0,34.15,0
Product 42,6/16/2014,Whse 8,3402,34.15,116178.3
Product 42,6/17/2014,Whse 1,0,34.15,0
Product 42,6/17/2014,Whse 2,0,34.15,0
Product 42,6/17/2014,Whse 3,0,34.15,0
Product 42,6/17/2014,Whse 4,336,34.15,11474.4
Product 42,6/17/2014,Whse 5,360,34.15,12294
Product 42,6/17/2014,Whse 7,0,34.15,0
Product 42,6/17/2014,Whse 8,3402,34.15,116178.3
Product 42,6/18/2014,Whse 1,0,34.15,0
Product 42,6/18/2014,Whse 2,0,34.15,0
Product 42,6/18/2014,Whse 3,0,34.15,0
Product 42,6/18/2014,Whse 4,294,34.15,10040.1
Product 42,6/18/2014,Whse 5,360,34.15,12294
Product 42,6/18/2014,Whse 7,0,34.15,0
Product 42,6/18/2014,Whse 8,3402,34.15,116178.3
Product 42,6/19/2014,Whse 1,0,34.15,0
Product 42,6/19/2014,Whse 2,0,34.15,0
Product 42,6/19/2014,Whse 3,0,34.15,0
Product 42,6/19/2014,Whse 4,294,34.15,10040.1
Product 42,6/19/2014,Whse 5,360,34.15,12294
Product 42,6/19/2014,Whse 7,0,34.15,0
Product 42,6/19/2014,Whse 8,3402,34.15,116178.3
Product 42,6/20/2014,Whse 1,0,34.15,0
Product 42,6/20/2014,Whse 2,0,34.15,0
Product 42,6/20/2014,Whse 3,0,34.15,0
Product 42,6/20/2014,Whse 4,294,34.15,10040.1
Product 42,6/20/2014,Whse 5,360,34.15,12294
Product 42,6/20/2014,Whse 7,0,34.15,0
Product 42,6/20/2014,Whse 8,3396,34.15,115973.4
Product 42,6/23/2014,Whse 1,0,34.15,0
Product 42,6/23/2014,Whse 2,0,34.15,0
Product 42,6/23/2014,Whse 3,0,34.15,0
Product 42,6/23/2014,Whse 4,294,34.15,10040.1
Product 42,6/23/2014,Whse 5,360,34.15,12294
Product 42,6/23/2014,Whse 7,0,34.15,0
Product 42,6/23/2014,Whse 8,3390,34.15,115768.5
Product 42,6/24/2014,Whse 1,0,34.15,0
Product 42,6/24/2014,Whse 2,0,34.15,0
Product 42,6/24/2014,Whse 3,0,34.15,0
Product 42,6/24/2014,Whse 4,294,34.15,10040.1
Product 42,6/24/2014,Whse 5,360,34.15,12294
Product 42,6/24/2014,Whse 7,0,34.15,0
Product 42,6/24/2014,Whse 8,3378,34.15,115358.7
Product 42,6/25/2014,Whse 1,0,34.15,0
Product 42,6/25/2014,Whse 2,0,34.15,0
Product 42,6/25/2014,Whse 3,0,34.15,0
Product 42,6/25/2014,Whse 4,294,34.15,10040.1
Product 42,6/25/2014,Whse 5,360,34.15,12294
Product 42,6/25/2014,Whse 7,0,34.15,0
Product 42,6/25/2014,Whse 8,3378,34.15,115358.7
Product 42,6/26/2014,Whse 1,0,34.15,0
Product 42,6/26/2014,Whse 2,0,34.15,0
Product 42,6/26/2014,Whse 3,0,34.15,0
Product 42,6/26/2014,Whse 4,228,34.15,7786.2
Product 42,6/26/2014,Whse 5,360,34.15,12294
Product 42,6/26/2014,Whse 7,0,34.15,0
Product 42,6/26/2014,Whse 8,3198,34.15,109211.7
Product 42,6/27/2014,Whse 1,0,34.15,0
Product 42,6/27/2014,Whse 2,0,34.15,0
Product 42,6/27/2014,Whse 3,0,34.15,0
Product 42,6/27/2014,Whse 4,228,34.15,7786.2
Product 42,6/27/2014,Whse 5,360,34.15,12294
Product 42,6/27/2014,Whse 7,0,34.15,0
Product 42,6/27/2014,Whse 8,3192,34.15,109006.8
Product 42,6/30/2014,Whse 1,0,34.15,0
Product 42,6/30/2014,Whse 2,0,34.15,0
Product 42,6/30/2014,Whse 3,0,34.15,0
Product 42,6/30/2014,Whse 4,228,34.15,7786.2
Product 42,6/30/2014,Whse 5,360,34.15,12294
Product 42,6/30/2014,Whse 7,0,34.15,0
Product 42,6/30/2014,Whse 8,3192,34.15,109006.8
Product 43,6/2/2014,Whse 1,0,34.15,0
Product 43,6/2/2014,Whse 2,0,34.15,0
Product 43,6/2/2014,Whse 3,0,34.15,0
Product 43,6/2/2014,Whse 4,426,34.15,14547.9
Product 43,6/2/2014,Whse 5,282,34.15,9630.3
Product 43,6/2/2014,Whse 7,0,34.15,0
Product 43,6/2/2014,Whse 8,678,34.15,23153.7
Product 43,6/4/2014,Whse 1,0,34.15,0
Product 43,6/4/2014,Whse 2,0,34.15,0
Product 43,6/4/2014,Whse 3,0,34.15,0
Product 43,6/4/2014,Whse 4,426,34.15,14547.9
Product 43,6/4/2014,Whse 5,282,34.15,9630.3
Product 43,6/4/2014,Whse 7,0,34.15,0
Product 43,6/4/2014,Whse 8,678,34.15,23153.7
Product 43,6/5/2014,Whse 1,0,34.15,0
Product 43,6/5/2014,Whse 2,0,34.15,0
Product 43,6/5/2014,Whse 3,0,34.15,0
Product 43,6/5/2014,Whse 4,354,34.15,12089.1
Product 43,6/5/2014,Whse 5,282,34.15,9630.3
Product 43,6/5/2014,Whse 7,0,34.15,0
Product 43,6/5/2014,Whse 8,612,34.15,20899.8
Product 43,6/6/2014,Whse 1,0,34.15,0
Product 43,6/6/2014,Whse 2,0,34.15,0
Product 43,6/6/2014,Whse 3,0,34.15,0
Product 43,6/6/2014,Whse 4,354,34.15,12089.1
Product 43,6/6/2014,Whse 5,282,34.15,9630.3
Product 43,6/6/2014,Whse 7,0,34.15,0
Product 43,6/6/2014,Whse 8,612,34.15,20899.8
Product 43,6/9/2014,Whse 1,0,34.15,0
Product 43,6/9/2014,Whse 2,0,34.15,0
Product 43,6/9/2014,Whse 3,0,34.15,0
Product 43,6/9/2014,Whse 4,354,34.15,12089.1
Product 43,6/9/2014,Whse 5,282,34.15,9630.3
Product 43,6/9/2014,Whse 7,0,34.15,0
Product 43,6/9/2014,Whse 8,612,34.15,20899.8
Product 43,6/10/2014,Whse 1,0,34.15,0
Product 43,6/10/2014,Whse 2,0,34.15,0
Product 43,6/10/2014,Whse 3,0,34.15,0
Product 43,6/10/2014,Whse 4,354,34.15,12089.1
Product 43,6/10/2014,Whse 5,282,34.15,9630.3
Product 43,6/10/2014,Whse 7,0,34.15,0
Product 43,6/10/2014,Whse 8,606,34.15,20694.9
Product 43,6/11/2014,Whse 1,0,34.15,0
Product 43,6/11/2014,Whse 2,0,34.15,0
Product 43,6/11/2014,Whse 3,0,34.15,0
Product 43,6/11/2014,Whse 4,354,34.15,12089.1
Product 43,6/11/2014,Whse 5,282,34.15,9630.3
Product 43,6/11/2014,Whse 7,0,34.15,0
Product 43,6/11/2014,Whse 8,606,34.15,20694.9
Product 43,6/12/2014,Whse 1,0,34.15,0
Product 43,6/12/2014,Whse 2,0,34.15,0
Product 43,6/12/2014,Whse 3,0,34.15,0
Product 43,6/12/2014,Whse 4,348,34.15,11884.2
Product 43,6/12/2014,Whse 5,282,34.15,9630.3
Product 43,6/12/2014,Whse 7,0,34.15,0
Product 43,6/12/2014,Whse 8,606,34.15,20694.9
Product 43,6/13/2014,Whse 1,0,34.15,0
Product 43,6/13/2014,Whse 2,0,34.15,0
Product 43,6/13/2014,Whse 3,0,34.15,0
Product 43,6/13/2014,Whse 4,348,34.15,11884.2
Product 43,6/13/2014,Whse 5,282,34.15,9630.3
Product 43,6/13/2014,Whse 7,0,34.15,0
Product 43,6/13/2014,Whse 8,606,34.15,20694.9
Product 43,6/16/2014,Whse 1,0,34.15,0
Product 43,6/16/2014,Whse 2,0,34.15,0
Product 43,6/16/2014,Whse 3,0,34.15,0
Product 43,6/16/2014,Whse 4,348,34.15,11884.2
Product 43,6/16/2014,Whse 5,282,34.15,9630.3
Product 43,6/16/2014,Whse 7,0,34.15,0
Product 43,6/16/2014,Whse 8,600,34.15,20490
Product 43,6/17/2014,Whse 1,0,34.15,0
Product 43,6/17/2014,Whse 2,0,34.15,0
Product 43,6/17/2014,Whse 3,0,34.15,0
Product 43,6/17/2014,Whse 4,372,34.15,12703.8
Product 43,6/17/2014,Whse 5,282,34.15,9630.3
Product 43,6/17/2014,Whse 7,0,34.15,0
Product 43,6/17/2014,Whse 8,600,34.15,20490
Product 43,6/18/2014,Whse 1,0,34.15,0
Product 43,6/18/2014,Whse 2,0,34.15,0
Product 43,6/18/2014,Whse 3,0,34.15,0
Product 43,6/18/2014,Whse 4,300,34.15,10245
Product 43,6/18/2014,Whse 5,282,34.15,9630.3
Product 43,6/18/2014,Whse 7,0,34.15,0
Product 43,6/18/2014,Whse 8,576,34.15,19670.4
Product 43,6/19/2014,Whse 1,0,34.15,0
Product 43,6/19/2014,Whse 2,0,34.15,0
Product 43,6/19/2014,Whse 3,0,34.15,0
Product 43,6/19/2014,Whse 4,300,34.15,10245
Product 43,6/19/2014,Whse 5,282,34.15,9630.3
Product 43,6/19/2014,Whse 7,0,34.15,0
Product 43,6/19/2014,Whse 8,576,34.15,19670.4
Product 43,6/20/2014,Whse 1,0,34.15,0
Product 43,6/20/2014,Whse 2,0,34.15,0
Product 43,6/20/2014,Whse 3,0,34.15,0
Product 43,6/20/2014,Whse 4,300,34.15,10245
Product 43,6/20/2014,Whse 5,282,34.15,9630.3
Product 43,6/20/2014,Whse 7,0,34.15,0
Product 43,6/20/2014,Whse 8,576,34.15,19670.4
Product 43,6/23/2014,Whse 1,0,34.15,0
Product 43,6/23/2014,Whse 2,0,34.15,0
Product 43,6/23/2014,Whse 3,0,34.15,0
Product 43,6/23/2014,Whse 4,300,34.15,10245
Product 43,6/23/2014,Whse 5,282,34.15,9630.3
